Type,Name,Longitude,Latitude
Supermarkets,Ica A-Livs,14.27652206,56.04364164
Supermarkets,nah & frisch Kußerow,8.679041653333333333333333333,54.86164010666666666666666667
Supermarkets,Edeka Popall,8.6835919875,54.523101375
Supermarkets,A-Z,10.00366606,57.44420114
Supermarkets,ICA Supermarket Gustavslund,12.7544692,56.03762186
Supermarkets,Rema 1000 Lumsås,11.5089135,55.94244012727272727272727273
Supermarkets,REMA 1000 Vorup,10.04237215555555555555555556,56.45072423333333333333333333
Supermarkets,SPAR Skals,9.402528925806451612903225806,56.55584578387096774193548387
Supermarkets,ICA Nära Träffen,14.53069065,56.24123165714285714285714286
Supermarkets,ICA Nära Ryd,14.69307387272727272727272727,56.46599339090909090909090909
Supermarkets,Letkøb Hundslund Købmandsgård,10.0509898,55.91484472
Supermarkets,Skelhøje Købmandsgaard,9.29660636,56.35985427
Supermarkets,ICA Supermarket Bjuv,12.92084558571428571428571429,56.08236091428571428571428571
Supermarkets,ICA Supermarket Vinslöv,13.91352448888888888888888889,56.10024873333333333333333333
Supermarkets,Rema 1000 Blovstrød,12.38537438,55.86426018
Supermarkets,ICA Supermarket Örkelljunga,13.27914582857142857142857143,56.28176258571428571428571429
Supermarkets,Min Købmand Vejrup,8.785500854545454545454545455,55.52123780909090909090909091
Supermarkets,Hos Købmanden,9.93447158,55.9923115
Supermarkets,Dagli'Brugsen Lejre,11.97344231666666666666666667,55.60410685833333333333333333
Supermarkets,SuperBrugsen Hornslet,10.31913026956521739130434783,56.31443012608695652173913043
Supermarkets,Coop Slättenvägen,12.52599316666666666666666667,56.89749822222222222222222222
Supermarkets,Coop Käringberget,11.87170530833333333333333333,57.66995473333333333333333333
Supermarkets,Tempo Göteborg Brännö,11.77900004545454545454545455,57.64306573636363636363636364
Supermarkets,ICA Nära UP-hallen,12.57689012,56.15266358
Supermarkets,Saigon Gross,12.04551937,57.78715647
Supermarkets,Coop Torup,13.07596656,56.95666404
Supermarkets,Min Købmand Mesinge,10.64890404666666666666666667,55.50107458
Supermarkets,ICA Nära Tenhult,14.32196835714285714285714286,57.70771111428571428571428571
Supermarkets,ICA Kvantum MM,12.67128989,57.49743432
Supermarkets,Hemköp Kinna,12.6956427,57.50742018333333333333333333
Supermarkets,Coop Söder,12.25945046428571428571428571,57.09246572142857142857142857
Supermarkets,Harre købmand,8.92501116,56.71374124
Supermarkets,SuperBrugsen Kjellerup,9.4318114,56.288809475
Supermarkets,Coop Gamletull,12.86683696666666666666666667,56.67562095555555555555555556
Supermarkets,ICA Supermarket Skrea Strand,12.5106257,56.88735675789473684210526316
Supermarkets,Tempo Kvibille Göteborgsvägen,12.8325270,56.78211778
Supermarkets,"ICA Nära Skeppet, Nyhamnsläge",12.54197056666666666666666667,56.2398606
Supermarkets,SuperBrugsen Nordhavnen,9.9229715,57.0563269
Supermarkets,ICA Kvantum Klippan,13.15748361818181818181818182,56.13326469090909090909090909
Supermarkets,SuperBrugsen Spjald,8.508696391666666666666666667,56.12717743333333333333333333
Supermarkets,Lütte Koopmann,9.0482557625,54.7360789625
Supermarkets,Maxi ICA Stormarknad Löddeköpinge,12.99112866666666666666666667,55.76809061333333333333333333
Supermarkets,ICA Supermarket Vallda,11.99905817777777777777777778,57.46956447777777777777777778
Supermarkets,Coop Knäred,13.3147589,56.5202575
Supermarkets,ICA Brösarp,14.10765922222222222222222222,55.72411702222222222222222222
Supermarkets,ICA Supermarket Tvååker,12.40528749,57.04359558
Supermarkets,ICA Supermarket Hammenhög,14.15320731111111111111111111,55.50362561111111111111111111
Supermarkets,Hjärtat Ica Supermarket,13.39417158571428571428571429,56.13925622857142857142857143
Supermarkets,Coop Fyllinge,12.91657897333333333333333333,56.64985317333333333333333333
Supermarkets,ICA Supermarket Lammhult,14.58381085,57.1697482875
Supermarkets,ICA nära Jonstorp,12.67438391428571428571428571,56.2279478
Supermarkets,Rema 1000 Allingåbro,10.31874907777777777777777778,56.46697546666666666666666667
Supermarkets,Dagli’Brugsen Thorsager,10.45724575714285714285714286,56.34635138571428571428571429
Supermarkets,ICA Nära Bergahallen,13.987230925,56.914251525
Supermarkets,Lidl Esbjerg V,8.410852555555555555555555556,55.49420521111111111111111111
Supermarkets,MENY Løkken Slagter,9.726780888888888888888888889,57.37256405555555555555555556
Supermarkets,Købmanden i Bjerregrav,9.495818730769230769230769231,56.58103983846153846153846154
Supermarkets,ICA Supermarket Bankeryd,14.12590576153846153846153846,57.86147855384615384615384615
Supermarkets,ICA Supermarket Hyltebruk,13.23819017,56.99840097
Supermarkets,Coop Hyltebruk,13.23979027222222222222222222,56.99860772777777777777777778
Supermarkets,Rema1000,9.983558866666666666666666667,56.06030066666666666666666667
Supermarkets,Ekeby Hallen,12.97132891428571428571428571,56.00185208571428571428571429
Supermarkets,ICA Kvantum Huskvarna,14.2699885,57.79008648888888888888888889
Supermarkets,ICA Supermarket Tingsryd,14.97298668888888888888888889,56.52574238888888888888888889
Supermarkets,Meny Fredericia,9.7418256375,55.5697385
Supermarkets,Coop Hajom,12.54865101111111111111111111,57.50470395555555555555555556
Supermarkets,ICA Nära Gamla Väster,12.99793446,55.60383947
Supermarkets,Rema 1000 Hundested,11.84855818333333333333333333,55.96408140833333333333333333
Supermarkets,EDEKA Borowski,9.75608441,54.75715716
Supermarkets,Coop Ulricehamn,13.41400681111111111111111111,57.78046604444444444444444444
Supermarkets,Rema 1000 Esbønderup,12.34238429230769230769230769,56.05149187692307692307692308
Supermarkets,Ica Nära Lekeryd,14.41796242352941176470588235,57.77359490588235294117647059
Supermarkets,ICA Nära Norrhult,15.15378453333333333333333333,57.12925922222222222222222222
Supermarkets,ICA Hjärnarp,12.91719070714285714285714286,56.3181716
Supermarkets,Lidl Væggerløse,11.9661553,54.70474143333333333333333333
Supermarkets,ICA Nära Skälderviken,12.83923599166666666666666667,56.27473109166666666666666667
Supermarkets,Coop Nära Bor,14.16851442,57.11522142
Supermarkets,Stora COOP,12.49188169230769230769230769,56.89808545384615384615384615
Supermarkets,Willys Hemma Ulricehamn,13.40911071538461538461538462,57.78930664615384615384615385
Supermarkets,Coop Konsum Österport,14.88135696923076923076923077,56.1670096
Supermarkets,Edeka Reimer,9.80840489,54.54290728
Supermarkets,Rema 1000 Faxe,12.11091915454545454545454545,55.24948838181818181818181818
Supermarkets,REMA 1000 Auning,10.3680511,56.43237385714285714285714286
Supermarkets,ICA Nära Tommys Livs,14.51303384,56.6500016
Supermarkets,Netto Tune,12.18939984285714285714285714,55.59686807142857142857142857
Supermarkets,Min Købmand Farstrup,9.462262663636363636363636364,56.98253474545454545454545455
Supermarkets,ICA Nära Anders Gällstad,13.43421484285714285714285714,57.66866484285714285714285714
Supermarkets,Coop Dalsjöfors,13.10587685,57.72242480833333333333333333
Supermarkets,"REMA 1000 Nørresundby, Viaduktvej",9.90551797,57.07007329
Supermarkets,ICA Anderstorp,13.63288654285714285714285714,57.28238394285714285714285714
Supermarkets,Coop Hagaberg,14.13631222857142857142857143,57.74378337142857142857142857
Supermarkets,Maxi ICA Stormarknad Olofström,14.54377805833333333333333333,56.275054625
Supermarkets,ALDI Vejen,9.136042107692307692307692308,55.47340938461538461538461538
Supermarkets,Netto Bygholm Bakker,9.810721983333333333333333333,55.87687491666666666666666667
Supermarkets,Netto Islevbrovej,12.44798848888888888888888889,55.7054160
Supermarkets,Coop Stationsstaden,13.1134470125,55.796185875
Supermarkets,ICA Nära Hjärtat,13.02679335555555555555555556,57.69802265555555555555555556
Supermarkets,Rema 1000 Give,9.244702372727272727272727273,55.85464151818181818181818182
Supermarkets,Dagli Brugsen Skuldelev,12.01513903,55.78434499
Supermarkets,Coop Bankeryd,14.1247572,57.8604366
Supermarkets,ICA Nära Eriks,13.07579439090909090909090909,56.19258230909090909090909091
Supermarkets,Hemköp Oskarström Blåklintsvägen,12.96011844666666666666666667,56.80582758666666666666666667
Supermarkets,ICA Supermarket Klockareboden,14.17812861666666666666666667,55.45662465833333333333333333
Supermarkets,Lidl Holstebro,8.687103666666666666666666667,56.36496092222222222222222222
Supermarkets,ICA Jägaren,13.17525557142857142857142857,55.72788688571428571428571429
Supermarkets,Lidl Kongelundsvej,12.58930818571428571428571429,55.63799797142857142857142857
Supermarkets,NG:s Snabbköp,12.26922548,57.10857746
Supermarkets,Matöppet Vinslöv,13.91663337142857142857142857,56.10367162857142857142857143
Supermarkets,ICA Nära Söderlivs,13.19014364,55.69778542
Supermarkets,"Rema 1000 Middelfart, Odensevej",9.748829927272727272727272727,55.50219803636363636363636364
Supermarkets,ICA Nära Malmbäck,14.46049814545454545454545455,57.57657291818181818181818182
Supermarkets,ICA Kvantum Ystad,13.809195636,55.444379176
Supermarkets,Spar Hvidbjerg,8.5279555,56.64975588888888888888888889
Supermarkets,REMA1000,12.34541614444444444444444444,55.72785236666666666666666667
Supermarkets,Coop Laholm,13.03528168,56.50451534
Supermarkets,ICA nära Scummeslövsstrand,12.92142768333333333333333333,56.46087815
Supermarkets,ICA Nära Färlöv,14.08439824285714285714285714,56.07334232857142857142857143
Supermarkets,Willys Skurup Handelsplats,13.48625185555555555555555556,55.49148966666666666666666667
Supermarkets,ICA Nära Nyckeln Hillerstorp,13.88074861764705882352941176,57.31636647647058823529411765
Supermarkets,Rema 1000 Ringe,10.47617894444444444444444444,55.24385483333333333333333333
Supermarkets,365discount Lunden,9.815087133333333333333333333,55.03336834666666666666666667
Supermarkets,Coop Hjärup,13.16087630909090909090909091,55.6701695
Supermarkets,365discount Silkeborg Spættevej,9.5668339,56.16871953
Supermarkets,Coop Borås Byttorp,12.91377803333333333333333333,57.72735844444444444444444444
Supermarkets,Coop Källö-knippla,11.65402464285714285714285714,57.74912851428571428571428571
Supermarkets,Coop Kolla Parkstad,12.05976695,57.47776018
Supermarkets,Lidl Rødbyhavn,11.35785925714285714285714286,54.66143619285714285714285714
Supermarkets,365discount Solbjerg,10.08354366,56.0376486
Supermarkets,ICA Kvantum Kungsbacka,12.07447638947368421052631579,57.4935551
Supermarkets,Good Food,12.849589035,55.886878205
Supermarkets,ICA Kvantum Munkebäck,12.02267561746031746031746032,57.72319463968253968253968253
